Ativo,Estrategia,Original_Signal,Executed_Dir,Entry_Date,Date,Entry_Price,Exit_Price,Hold_Days,Exit_Reason,Metric,PNL,Return_%
ISAE4,OU_MR,Buy,Sell,2025-03-14,2025-03-21,21.51,21.88,6,Time Exit,HL:6.7,-860.07,-1.72
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-03-20,2025-03-21,128.85,128.98,1,Daily Cash MtM,Beta,244.16,0.1009
B3SA3,Vol_Climax,Sell,Buy,2025-03-17,2025-03-21,12.27,11.96,5,Time Exit,Vz:2.8,-1263.24,-2.53
SLCE3,OU_MR,Sell,Buy,2025-03-20,2025-03-24,15.25,15.2,3,Time Exit,HL:3.2,-163.93,-0.33
CSNA3,OU_MR,Sell,Buy,2025-03-20,2025-03-24,9.91,9.96,3,Time Exit,HL:3.1,252.27,0.5
ALUP11,OU_MR,Sell,Buy,2025-03-18,2025-03-24,26.94,27.05,5,Time Exit,HL:5.8,204.16,0.41
ABEV3,OU_MR,Sell,Buy,2025-03-11,2025-03-24,11.51,12.01,10,Time Exit,HL:10.2,2172.02,4.34
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-03-21,2025-03-24,128.98,128.19,1,Daily Cash MtM,Beta,-2139.56,-0.6125
SANB11,OU_MR,Buy,Sell,2025-03-13,2025-03-24,23.27,24.84,8,Time Exit,HL:8.5,-3373.44,-6.75
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-03-24,2025-03-25,128.19,129.04,1,Daily Cash MtM,Beta,1964.49,0.6631
BRAP4,OU_MR,Sell,Buy,2025-03-18,2025-03-25,15.06,15.27,6,Time Exit,HL:6.2,697.21,1.39
CSAN3,OU_MR,Sell,Buy,2025-03-19,2025-03-25,7.73,7.65,5,Time Exit,HL:5.1,-517.46,-1.03
SBFG3,OU_MR,Sell,Buy,2025-03-24,2025-03-25,11.05,11.49,2,Time Exit,HL:2.3,1990.95,3.98
LJQQ3,VWAP_Divergence,Sell,Buy,2025-03-25,2025-03-26,2.38,2.68,2,Take Profit,Div:9.4%,6302.52,12.61
ANIM3,VWAP_Divergence,Sell,Buy,2025-03-25,2025-03-26,2.19,2.46,2,Take Profit,Div:11.8%,6164.38,12.33
UGPA3,OU_MR,Sell,Buy,2025-03-24,2025-03-26,16.7,16.61,3,Time Exit,HL:3.6,-269.46,-0.54
TAEE11,OU_MR,Sell,Buy,2025-03-24,2025-03-26,31.72,31.15,3,Time Exit,HL:3.4,-898.49,-1.8
BBDC4,OU_MR,Sell,Buy,2025-03-21,2025-03-26,11.17,11.77,4,Time Exit,HL:4.3,2685.77,5.37
AERI3,VWAP_Divergence,Buy,Sell,2025-03-21,2025-03-26,3.99,4.39,4,Stop Loss,Div:-9.1%,-5012.53,-10.03
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-03-25,2025-03-26,129.04,129.24,1,Daily Cash MtM,Beta,310.63,0.155
MOVI3,OU_MR,Sell,Buy,2025-03-24,2025-03-26,4.58,4.86,3,Time Exit,HL:4.0,3056.77,6.11
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-03-26,2025-03-27,129.24,129.78,1,Daily Cash MtM,Beta,1724.54,0.4178
AXIA6,Keltner_Squeeze,Buy,Sell,2025-03-19,2025-03-27,32.55,33.2,7,Time Exit,SqueezeBrk_Up,-998.46,-2.0
CMIG4,OU_MR,Buy,Sell,2025-03-25,2025-03-27,9.08,8.93,3,Time Exit,HL:4.0,825.99,1.65
AALR3,OU_MR,Buy,Sell,2025-03-27,2025-03-27,10.26,8.98,1,Take Profit,HL:11.2,6237.82,12.48
GFSA3,OU_MR,Sell,Buy,2025-03-28,2025-03-28,34.82,39.15,1,Take Profit,HL:3.4,6217.69,12.44
VAMO3,OU_MR,Sell,Buy,2025-03-27,2025-03-28,5.06,4.55,2,Stop Loss,HL:5.2,-5039.53,-10.08
CMIN3,OU_MR,Sell,Buy,2025-03-19,2025-03-28,5.67,5.79,8,Time Exit,HL:8.0,1058.2,2.12
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-03-27,2025-03-28,129.78,128.69,1,Daily Cash MtM,Beta,-1852.24,-0.8399
MATD3,Vol_Climax,Buy,Sell,2025-03-24,2025-03-28,3.45,3.8,5,Stop Loss,Vz:3.9,-5072.46,-10.14
LJQQ3,OU_MR,Sell,Buy,2025-03-27,2025-03-31,2.86,2.71,3,Time Exit,HL:3.6,-2622.38,-5.24
RAIZ4,OU_MR,Sell,Buy,2025-03-25,2025-03-31,1.87,1.85,5,Time Exit,HL:5.7,-534.76,-1.07
BMOB3,Vol_Climax,Sell,Buy,2025-03-25,2025-03-31,14.29,15.16,5,Time Exit,Vz:4.0,3044.09,6.09
SIMH3,VWAP_Divergence,Sell,Buy,2025-03-27,2025-03-31,9.27,8.34,3,Stop Loss,Div:20.4%,-5016.18,-10.03
BEEF3,OU_MR,Sell,Buy,2025-03-21,2025-03-31,5.87,6.15,7,Time Exit,HL:7.3,2385.01,4.77
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-03-28,2025-03-31,128.69,127.3,1,Daily Cash MtM,Beta,-2871.46,-1.0801
MBRF3,OU_MR,Sell,Buy,2025-03-24,2025-03-31,18.29,18.05,6,Time Exit,HL:7.0,-656.1,-1.31
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-03-31,2025-04-01,127.3,128.04,1,Daily Cash MtM,Beta,2090.2,0.5813
BBDC3,OU_MR,Sell,Buy,2025-03-26,2025-04-01,10.48,10.25,5,Time Exit,HL:5.1,-1097.33,-2.19
BRAV3,VWAP_Divergence,Sell,Buy,2025-03-26,2025-04-01,22.01,23.33,5,Time Exit,Div:16.9%,2998.64,6.0
CBAV3,OU_MR,Buy,Sell,2025-03-31,2025-04-01,4.85,5.34,2,Stop Loss,HL:8.2,-5051.55,-10.1
HAPV3,OU_MR,Sell,Buy,2025-03-31,2025-04-01,33.92,33.28,2,Time Exit,HL:2.6,-943.4,-1.89
GFSA3,Vol_Climax,Sell,Buy,2025-04-01,2025-04-01,46.02,51.75,1,Take Profit,Vz:3.1,6225.55,12.45
BRKM5,Vol_Climax,Sell,Buy,2025-03-28,2025-04-02,11.73,10.55,4,Stop Loss,Vz:3.1,-5029.84,-10.06
GFSA3,VWAP_Divergence,Sell,Buy,2025-04-02,2025-04-02,51.63,46.44,1,Stop Loss,Div:33.0%,-5026.15,-10.05
MGLU3,VWAP_Divergence,Sell,Buy,2025-03-27,2025-04-02,9.69,10.34,5,Time Exit,Div:19.3%,3353.97,6.71
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-04-01,2025-04-02,128.04,128.9,1,Daily Cash MtM,Beta,2107.67,0.6717
CVCB3,OU_MR,Sell,Buy,2025-03-26,2025-04-02,2.29,2.06,6,Stop Loss,HL:7.8,-5021.83,-10.04
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-04-02,2025-04-03,128.9,128.1,1,Daily Cash MtM,Beta,-1577.52,-0.6206
CSMG3,OU_MR,Buy,Sell,2025-03-27,2025-04-03,19.28,18.8,6,Time Exit,HL:6.9,1244.81,2.49
CMIG4,OU_MR,Buy,Sell,2025-03-28,2025-04-03,8.93,8.7,5,Time Exit,HL:5.2,1287.79,2.58
ARML3,VWAP_Divergence,Buy,Sell,2025-04-01,2025-04-03,3.27,3.6,3,Stop Loss,Div:-10.5%,-5045.87,-10.09
GGBR4,OU_MR,Buy,Sell,2025-04-02,2025-04-03,15.95,15.37,2,Time Exit,HL:2.4,1818.18,3.64
GFSA3,VWAP_Divergence,Sell,Buy,2025-04-03,2025-04-03,43.42,39.06,1,Stop Loss,Div:39.2%,-5020.73,-10.04
PCAR3,OU_MR,Sell,Buy,2025-04-03,2025-04-03,3.65,3.28,1,Stop Loss,HL:5.4,-5068.49,-10.14
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-04-03,2025-04-04,128.1,124.05,1,Daily Cash MtM,Beta,-10806.96,-3.1616
PSSA3,OU_MR,Sell,Buy,2025-03-20,2025-04-04,38.19,38.04,12,Time Exit,HL:12.1,-196.39,-0.39
DASA3,Vol_Climax,Buy,Sell,2025-03-31,2025-04-04,1.95,1.82,5,Time Exit,Vz:3.9,3333.33,6.67
MYPK3,OU_MR,Buy,Sell,2025-04-01,2025-04-04,11.29,11.48,4,Time Exit,HL:4.2,-841.45,-1.68
JHSF3,OU_MR,Sell,Buy,2025-04-01,2025-04-07,3.9,3.82,5,Time Exit,HL:5.3,-1025.64,-2.05
BMGB4,Vol_Climax,Sell,Buy,2025-04-01,2025-04-07,3.34,3.27,5,Time Exit,Vz:4.0,-1047.9,-2.1
CBAV3,OU_MR,Buy,Sell,2025-04-04,2025-04-07,4.5,3.94,2,Take Profit,HL:5.7,6222.22,12.44
EGIE3,OU_MR,Sell,Buy,2025-03-20,2025-04-07,26.52,26.61,13,Time Exit,HL:13.3,169.68,0.34
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-04-04,2025-04-07,124.05,122.73,1,Daily Cash MtM,Beta,-1950.56,-1.0641
BBDC4,OU_MR,Sell,Buy,2025-03-27,2025-04-07,11.82,11.35,8,Time Exit,HL:8.1,-1988.16,-3.98
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-04-07,2025-04-08,122.73,121.04,1,Daily Cash MtM,Beta,-3906.41,-1.377
BPAC11,Vol_Climax,Buy,Sell,2025-04-02,2025-04-08,33.22,32.72,5,Time Exit,Vz:3.0,752.56,1.51
DXCO3,OU_MR,Buy,Sell,2025-04-02,2025-04-08,4.89,4.6,5,Time Exit,HL:5.5,2965.24,5.93
ECOR3,OU_MR,Sell,Buy,2025-04-03,2025-04-08,5.55,5.49,4,Time Exit,HL:4.7,-540.54,-1.08
GFSA3,VWAP_Divergence,Sell,Buy,2025-04-04,2025-04-08,40.82,36.72,3,Stop Loss,Div:10.0%,-5022.05,-10.04
LREN3,OU_MR,Sell,Buy,2025-04-04,2025-04-09,12.21,12.06,4,Time Exit,HL:4.4,-614.25,-1.23
BRAV3,VWAP_Divergence,Sell,Buy,2025-04-04,2025-04-09,18.91,16.87,4,Stop Loss,Div:12.9%,-5393.97,-10.79
ISAE4,OU_MR,Buy,Sell,2025-04-03,2025-04-09,21.0,21.2,5,Time Exit,HL:5.4,-476.19,-0.95
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-04-08,2025-04-09,121.04,124.55,1,Daily Cash MtM,Beta,6609.87,2.8999
AURE3,OU_MR,Buy,Sell,2025-04-02,2025-04-09,7.38,7.66,6,Time Exit,HL:6.8,-1897.02,-3.79
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-04-09,2025-04-10,124.55,123.41,1,Daily Cash MtM,Beta,-2070.08,-0.9153
GMAT3,OU_MR,Sell,Buy,2025-03-31,2025-04-10,6.71,7.23,9,Time Exit,HL:9.6,3874.81,7.75
LWSA3,OU_MR,Buy,Sell,2025-04-08,2025-04-10,2.46,2.71,3,Stop Loss,HL:9.7,-5081.3,-10.16
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-04-10,2025-04-11,123.41,124.72,1,Daily Cash MtM,Beta,1304.46,1.0615
POMO4,OU_MR,Buy,Sell,2025-04-01,2025-04-11,4.84,4.75,9,Time Exit,HL:9.3,929.75,1.86
CAML3,OU_MR,Sell,Buy,2025-04-04,2025-04-11,3.89,3.77,6,Time Exit,HL:6.8,-1542.42,-3.08
CASH3,OU_MR,Buy,Sell,2025-04-09,2025-04-11,2.96,3.26,3,Stop Loss,HL:4.4,-5067.57,-10.14
BRAV3,VWAP_Divergence,Buy,Sell,2025-04-11,2025-04-14,16.54,18.2,2,Stop Loss,Div:-11.2%,-5018.14,-10.04
BRAP4,OU_MR,Buy,Sell,2025-04-09,2025-04-14,13.37,14.71,4,Stop Loss,HL:7.2,-5011.22,-10.02
CSAN3,OU_MR,Buy,Sell,2025-04-10,2025-04-14,6.79,7.25,3,Time Exit,HL:3.6,-3387.33,-6.77
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-04-11,2025-04-14,124.72,126.41,1,Daily Cash MtM,Beta,2283.41,1.355
GGBR4,OU_MR,Buy,Sell,2025-04-08,2025-04-14,14.24,14.63,5,Time Exit,HL:5.8,-1369.38,-2.74
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-04-14,2025-04-15,126.41,126.2,1,Daily Cash MtM,Beta,-342.25,-0.1661
AERI3,Keltner_Squeeze,Buy,Sell,2025-04-07,2025-04-15,3.99,3.74,7,Time Exit,SqueezeBrk_Up,3132.83,6.27
ALPA4,Keltner_Squeeze,Buy,Sell,2025-04-07,2025-04-15,6.13,6.31,7,Time Exit,SqueezeBrk_Up,-1468.19,-2.94
CSNA3,OU_MR,Buy,Sell,2025-04-08,2025-04-15,8.38,8.65,6,Time Exit,HL:6.2,-1610.98,-3.22
GGPS3,OU_MR,Buy,Sell,2025-04-10,2025-04-15,11.08,12.19,4,Stop Loss,HL:6.5,-5009.03,-10.02
INTB3,OU_MR,Buy,Sell,2025-04-14,2025-04-15,10.77,11.85,2,Stop Loss,HL:12.1,-5013.93,-10.03
FESA4,VWAP_Divergence,Buy,Sell,2025-04-10,2025-04-16,6.48,6.49,5,Time Exit,Div:-9.8%,-77.16,-0.15
DXCO3,OU_MR,Buy,Sell,2025-04-09,2025-04-16,4.6,4.52,6,Time Exit,HL:6.9,869.57,1.74
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-04-15,2025-04-16,126.2,125.28,1,Daily Cash MtM,Beta,-1791.14,-0.729
GOAU4,OU_MR,Buy,Sell,2025-04-08,2025-04-16,5.84,6.0,7,Time Exit,HL:7.1,-1369.86,-2.74
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-04-16,2025-04-17,125.28,126.53,1,Daily Cash MtM,Beta,1430.1,0.9978
ALOS3,OU_MR,Sell,Buy,2025-04-07,2025-04-17,17.76,18.69,9,Time Exit,HL:9.6,2618.24,5.24
BEEF3,VWAP_Divergence,Sell,Buy,2025-04-11,2025-04-17,6.63,7.21,5,Time Exit,Div:11.0%,4374.06,8.75
IRBR3,OU_MR,Buy,Sell,2025-04-15,2025-04-17,46.33,45.55,3,Time Exit,HL:3.5,841.79,1.68
LWSA3,OU_MR,Sell,Buy,2025-04-15,2025-04-17,2.79,3.14,3,Take Profit,HL:8.6,6272.4,12.54
FLRY3,OU_MR,Sell,Buy,2025-04-16,2025-04-22,11.21,11.43,3,Time Exit,HL:3.6,981.27,1.96
CASH3,Vol_Climax,Sell,Buy,2025-04-17,2025-04-22,3.78,4.25,2,Take Profit,Vz:4.1,6216.93,12.43
BBSE3,Vol_Climax,Buy,Sell,2025-04-14,2025-04-22,35.34,36.0,5,Time Exit,Vz:3.0,-933.79,-1.87
BBAS3,OU_MR,Buy,Sell,2025-04-14,2025-04-22,27.01,26.85,5,Time Exit,HL:5.6,296.19,0.59
BRSR6,OU_MR,Buy,Sell,2025-04-09,2025-04-22,9.16,9.71,8,Time Exit,HL:8.2,-3002.18,-6.0
CBAV3,OU_MR,Buy,Sell,2025-04-08,2025-04-22,3.88,3.94,9,Time Exit,HL:9.5,-773.2,-1.55
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-04-17,2025-04-22,126.53,127.33,1,Daily Cash MtM,Beta,1320.59,0.6323
PTBL3,OU_MR,Sell,Buy,2025-04-22,2025-04-23,4.24,4.24,2,Time Exit,HL:2.1,0.0,0.0
ESPA3,OU_MR,Sell,Buy,2025-04-22,2025-04-23,0.73,0.84,2,Take Profit,HL:2.0,7534.25,15.07
CXSE3,OU_MR,Sell,Buy,2025-04-17,2025-04-23,14.34,14.78,3,Time Exit,HL:3.9,1534.17,3.07
COGN3,VWAP_Divergence,Sell,Buy,2025-04-23,2025-04-23,2.27,2.04,1,Stop Loss,Div:14.3%,-5066.08,-10.13
CMIN3,OU_MR,Buy,Sell,2025-04-10,2025-04-23,5.29,5.58,8,Time Exit,HL:8.8,-2741.02,-5.48
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-04-22,2025-04-23,127.33,129.08,1,Daily Cash MtM,Beta,4301.44,1.3744
ECOR3,OU_MR,Sell,Buy,2025-04-15,2025-04-23,6.03,6.3,5,Time Exit,HL:6.0,2238.81,4.48
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-04-23,2025-04-24,129.08,131.38,1,Daily Cash MtM,Beta,5715.69,1.7818
CEAB3,OU_MR,Sell,Buy,2025-04-04,2025-04-24,11.21,12.6,13,Take Profit,HL:14.3,6199.82,12.4
GMAT3,OU_MR,Sell,Buy,2025-04-15,2025-04-24,7.26,7.39,6,Time Exit,HL:6.8,895.32,1.79
SBFG3,OU_MR,Buy,Sell,2025-04-22,2025-04-24,10.7,10.92,3,Time Exit,HL:3.7,-1028.04,-2.06
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-04-24,2025-04-25,131.38,131.49,1,Daily Cash MtM,Beta,152.85,0.0837
IGTI11,OU_MR,Sell,Buy,2025-04-23,2025-04-25,19.63,20.11,3,Time Exit,HL:3.9,1222.62,2.45
CASH3,OU_MR,Sell,Buy,2025-04-24,2025-04-25,5.38,6.05,2,Take Profit,HL:5.7,6226.77,12.45
ENEV3,OU_MR,Sell,Buy,2025-04-24,2025-04-25,13.21,13.26,2,Time Exit,HL:3.0,189.25,0.38
CXSE3,OU_MR,Sell,Buy,2025-04-24,2025-04-28,14.84,15.35,3,Time Exit,HL:3.9,1718.33,3.44
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-04-25,2025-04-28,131.49,131.65,1,Daily Cash MtM,Beta,231.6,0.1217
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-04-28,2025-04-29,131.65,131.86,1,Daily Cash MtM,Beta,147.23,0.1595
DIRR3,OU_MR,Sell,Buy,2025-04-16,2025-04-29,9.68,10.04,8,Time Exit,HL:8.6,1859.5,3.72
CYRE3,Keltner_Squeeze,Buy,Sell,2025-04-17,2025-04-29,22.16,22.47,7,Time Exit,SqueezeBrk_Up,-699.46,-1.4
ANIM3,Vol_Climax,Sell,Buy,2025-04-23,2025-04-29,3.11,3.07,5,Time Exit,Vz:2.5,-643.09,-1.29
GGPS3,OU_MR,Sell,Buy,2025-04-23,2025-04-29,12.52,13.48,5,Time Exit,HL:5.6,3833.87,7.67
HBOR3,VWAP_Divergence,Sell,Buy,2025-04-23,2025-04-29,1.97,2.22,5,Take Profit,Div:11.2%,6345.18,12.69
FLRY3,OU_MR,Sell,Buy,2025-04-24,2025-04-30,11.71,11.99,5,Time Exit,HL:5.2,1195.56,2.39
ESPA3,OU_MR,Sell,Buy,2025-04-24,2025-04-30,0.78,0.79,5,Time Exit,HL:5.2,641.03,1.28
ENGI11,OU_MR,Sell,Buy,2025-04-24,2025-04-30,38.66,40.37,5,Time Exit,HL:5.7,2211.59,4.42
HBSA3,OU_MR,Sell,Buy,2025-04-22,2025-04-30,2.61,2.93,7,Take Profit,HL:8.7,6130.27,12.26
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-04-29,2025-04-30,131.86,131.63,1,Daily Cash MtM,Beta,-528.75,-0.1744
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-04-30,2025-05-02,131.63,131.85,1,Daily Cash MtM,Beta,439.22,0.1671
EZTC3,OU_MR,Buy,Sell,2025-04-16,2025-05-02,10.38,9.45,10,Time Exit,HL:10.5,4479.77,8.96
AURE3,OU_MR,Sell,Buy,2025-04-25,2025-05-02,8.63,8.99,5,Time Exit,HL:5.2,2085.75,4.17
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-05-02,2025-05-05,131.85,130.34,1,Daily Cash MtM,Beta,-1944.58,-1.1452
LWSA3,OU_MR,Sell,Buy,2025-04-23,2025-05-05,3.34,3.27,8,Time Exit,HL:8.3,-1047.9,-2.1
ALOS3,OU_MR,Sell,Buy,2025-04-25,2025-05-05,19.72,19.79,6,Time Exit,HL:6.6,177.48,0.35
CASH3,VWAP_Divergence,Sell,Buy,2025-05-02,2025-05-05,6.51,7.32,2,Take Profit,Div:30.3%,6221.2,12.44
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-05-05,2025-05-06,130.34,130.38,1,Daily Cash MtM,Beta,68.51,0.0307
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-05-06,2025-05-07,130.38,130.21,1,Daily Cash MtM,Beta,-95.54,-0.1304
AXIA3,Keltner_Squeeze,Buy,Sell,2025-04-28,2025-05-07,39.67,39.95,7,Time Exit,SqueezeBrk_Up,-352.91,-0.71
AXIA6,Keltner_Squeeze,Buy,Sell,2025-04-28,2025-05-07,34.62,34.58,7,Time Exit,SqueezeBrk_Up,57.77,0.12
BBAS3,OU_MR,Sell,Buy,2025-05-05,2025-05-07,28.18,28.3,3,Time Exit,HL:3.9,212.92,0.43
HBOR3,VWAP_Divergence,Sell,Buy,2025-05-02,2025-05-08,2.24,2.25,5,Time Exit,Div:21.3%,223.21,0.45
AZZA3,OU_MR,Sell,Buy,2025-05-02,2025-05-08,28.71,32.28,5,Take Profit,HL:13.2,6217.35,12.43
BBDC3,OU_MR,Sell,Buy,2025-04-29,2025-05-08,10.92,12.28,7,Take Profit,HL:13.4,6227.11,12.45
CXSE3,Vol_Climax,Buy,Sell,2025-05-02,2025-05-08,15.0,14.04,5,Time Exit,Vz:3.1,3200.0,6.4
CPLE3,OU_MR,Sell,Buy,2025-04-16,2025-05-08,9.25,10.4,14,Take Profit,HL:14.4,6216.22,12.43
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-05-07,2025-05-08,130.21,133.04,1,Daily Cash MtM,Beta,4848.7,2.1734
EQTL3,OU_MR,Sell,Buy,2025-04-16,2025-05-08,31.98,35.28,14,Time Exit,HL:14.6,5159.47,10.32
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-05-08,2025-05-09,133.04,133.24,1,Daily Cash MtM,Beta,609.15,0.1503
ASAI3,OU_MR,Sell,Buy,2025-04-25,2025-05-09,9.04,9.6,10,Time Exit,HL:10.2,3097.35,6.19
BBSE3,Keltner_Squeeze,Buy,Sell,2025-04-30,2025-05-09,36.88,33.74,7,Time Exit,SqueezeBrk_Up,4257.05,8.51
CPFE3,Keltner_Squeeze,Buy,Sell,2025-04-30,2025-05-09,36.06,38.12,7,Time Exit,SqueezeBrk_Up,-2856.35,-5.71
ALPA4,OU_MR,Sell,Buy,2025-05-06,2025-05-09,6.43,7.47,4,Take Profit,HL:11.6,8087.09,16.17
CAML3,OU_MR,Sell,Buy,2025-04-30,2025-05-12,4.09,4.36,8,Time Exit,HL:8.7,3300.73,6.6
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-05-09,2025-05-12,133.24,133.39,1,Daily Cash MtM,Beta,358.41,0.1126
AERI3,OU_MR,Sell,Buy,2025-05-06,2025-05-13,4.46,5.01,6,Take Profit,HL:7.9,6165.92,12.33
CMIG4,OU_MR,Sell,Buy,2025-04-30,2025-05-13,9.3,9.33,9,Time Exit,HL:9.9,161.29,0.32
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-05-12,2025-05-13,133.39,135.61,1,Daily Cash MtM,Beta,2863.22,1.6643
B3SA3,OU_MR,Sell,Buy,2025-04-28,2025-05-13,12.87,14.31,11,Time Exit,HL:11.3,5594.41,11.19
RADL3,OU_MR,Buy,Sell,2025-05-09,2025-05-14,15.79,14.59,4,Time Exit,HL:4.9,3799.87,7.6
PGMN3,OU_MR,Sell,Buy,2025-05-09,2025-05-14,3.35,3.2,4,Time Exit,HL:5.0,-2238.81,-4.48
ODPV3,OU_MR,Sell,Buy,2025-05-09,2025-05-14,10.54,10.63,4,Time Exit,HL:4.5,426.94,0.85
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-05-13,2025-05-14,135.61,135.19,1,Daily Cash MtM,Beta,-888.32,-0.3097
PRIO3,OU_MR,Sell,Buy,2025-05-08,2025-05-14,36.57,39.18,5,Time Exit,HL:5.4,3568.5,7.14
PCAR3,Vol_Climax,Buy,Sell,2025-05-08,2025-05-14,3.15,3.3,5,Time Exit,Vz:4.0,-2380.95,-4.76
TIMS3,VWAP_Divergence,Sell,Buy,2025-05-08,2025-05-14,19.0,18.51,5,Time Exit,Div:10.8%,-1289.47,-2.58
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-05-14,2025-05-15,135.19,136.07,1,Daily Cash MtM,Beta,2849.95,0.6509
BRSR6,OU_MR,Sell,Buy,2025-05-05,2025-05-15,10.43,11.65,9,Time Exit,HL:9.1,5848.51,11.7
EZTC3,OU_MR,Buy,Sell,2025-05-06,2025-05-15,9.31,9.95,8,Time Exit,HL:8.3,-3437.16,-6.87
BBAS3,OU_MR,Sell,Buy,2025-05-09,2025-05-15,28.49,28.39,5,Time Exit,HL:5.4,-175.5,-0.35
MGLU3,OU_MR,Buy,Sell,2025-05-09,2025-05-15,8.43,9.28,5,Stop Loss,HL:10.7,-5041.52,-10.08
AZZA3,Vol_Climax,Sell,Buy,2025-05-12,2025-05-15,34.79,39.12,4,Take Profit,Vz:4.1,6223.05,12.45
AMAR3,OU_MR,Sell,Buy,2025-05-16,2025-05-16,1.62,1.46,1,Stop Loss,HL:5.5,-4938.27,-9.88
BBDC3,Vol_Climax,Sell,Buy,2025-05-12,2025-05-16,12.23,12.36,5,Time Exit,Vz:3.9,531.48,1.06
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-05-15,2025-05-16,136.07,136.11,1,Daily Cash MtM,Beta,115.83,0.0294
AURE3,VWAP_Divergence,Sell,Buy,2025-05-12,2025-05-16,9.25,9.46,5,Time Exit,Div:10.3%,1135.14,2.27
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-05-16,2025-05-19,136.11,136.42,1,Daily Cash MtM,Beta,662.61,0.2278
ABCB4,Vol_Climax,Buy,Sell,2025-05-13,2025-05-19,18.84,19.43,5,Time Exit,Vz:4.0,-1565.82,-3.13
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-05-19,2025-05-20,136.42,136.84,1,Daily Cash MtM,Beta,585.05,0.3079
BPAC11,OU_MR,Sell,Buy,2025-04-30,2025-05-20,36.33,38.93,14,Time Exit,HL:14.9,3578.31,7.16
ALPA4,Keltner_Squeeze,Buy,Sell,2025-05-12,2025-05-20,7.63,8.14,7,Time Exit,SqueezeBrk_Up,-3342.07,-6.68
BBAS3,OU_MR,Buy,Sell,2025-05-20,2025-05-21,24.23,24.41,2,Time Exit,HL:2.9,-371.44,-0.74
FESA4,Vol_Climax,Buy,Sell,2025-05-15,2025-05-21,6.37,6.2,5,Time Exit,Vz:3.5,1334.38,2.67
BRAV3,OU_MR,Sell,Buy,2025-05-14,2025-05-21,19.36,18.59,6,Time Exit,HL:6.9,-1988.64,-3.98
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-05-20,2025-05-21,136.84,134.59,1,Daily Cash MtM,Beta,-3960.2,-1.6443
AERI3,VWAP_Divergence,Sell,Buy,2025-05-15,2025-05-21,4.72,4.32,5,Time Exit,Div:10.4%,-4237.29,-8.47
CASH_SWEEP_BOVA11,Cash_Overlay,Hold,Buy,2025-05-21,2025-05-22,134.59,134.05,1,Daily Cash MtM,Beta,-1330.53,-0.4012
