Ativo	Entry_Date	Date	tranches_deployed	vwap_entry	exit_price	PNL	return_pct	exit_reason
CASH_SWEEP_BOVA11	2024-01-03	2024-01-04	0	128.99	127.35	-12,768.55	-1.27	Daily Cash MtM
CASH_SWEEP_BOVA11	2024-01-04	2024-01-05	0	127.35	128.25	6,684.38	0.71	Daily Cash MtM
CASH_SWEEP_BOVA11	2024-01-05	2024-01-08	0	128.25	128.57	2,320.54	0.25	Daily Cash MtM
CASH_SWEEP_BOVA11	2024-01-08	2024-01-09	0	128.57	127.59	-7,444.82	-0.76	Daily Cash MtM
AZZA3	2024-01-05	2024-01-09	1	51.80	56.18	965.35	8.46	Take Profit
BRAV3	2023-12-04	2024-01-09	3	27.90	27.50	-623.12	-1.42	Take Profit
LWSA3	2024-01-05	2024-01-10	1	4.93	5.63	1,621.04	14.20	Take Profit
CASH_SWEEP_BOVA11	2024-01-09	2024-01-10	0	127.59	126.94	-4,771.48	-0.51	Daily Cash MtM
CASH_SWEEP_BOVA11	2024-01-10	2024-01-11	0	126.94	126.81	-907.97	-0.10	Daily Cash MtM
CASH_SWEEP_BOVA11	2024-01-11	2024-01-12	0	126.81	127.23	2,858.82	0.33	Daily Cash MtM
CASH_SWEEP_BOVA11	2024-01-12	2024-01-15	0	127.23	127.82	3,964.01	0.46	Daily Cash MtM
CASH_SWEEP_BOVA11	2024-01-15	2024-01-16	0	127.82	125.49	-14,837.31	-1.82	Daily Cash MtM
CASH_SWEEP_BOVA11	2024-01-16	2024-01-17	0	125.49	124.53	-5,252.05	-0.77	Daily Cash MtM
SLCE3	2024-01-10	2024-01-18	2	13.88	14.74	1,409.69	6.20	Take Profit
CASH_SWEEP_BOVA11	2024-01-17	2024-01-18	0	124.53	123.56	-4,719.18	-0.78	Daily Cash MtM
CASH_SWEEP_BOVA11	2024-01-18	2024-01-19	0	123.56	123.84	1,013.42	0.23	Daily Cash MtM
SMTO3	2023-11-10	2024-01-22	3	29.57	26.07	-5,015.74	-11.83	Take Profit
CASH_SWEEP_BOVA11	2024-01-19	2024-01-22	0	123.84	122.70	-4,369.79	-0.92	Daily Cash MtM
CASH_SWEEP_BOVA11	2024-01-22	2024-01-23	0	122.70	124.55	5,933.17	1.51	Daily Cash MtM
CASH_SWEEP_BOVA11	2024-01-23	2024-01-24	0	124.55	123.97	-2,130.59	-0.47	Daily Cash MtM
ENEV3	2024-01-19	2024-01-24	1	12.30	13	625.72	5.69	Take Profit
IRBR3	2024-01-03	2024-01-24	2	41.73	41.39	-188.79	-0.82	Take Profit
BEEF3	2024-01-17	2024-01-24	2	6.59	7	1,389.15	6.22	Take Profit
CSNA3	2024-01-17	2024-01-25	2	15.33	16.18	1,245.30	5.58	Take Profit
CASH_SWEEP_BOVA11	2024-01-24	2024-01-25	0	123.97	124.46	1,849.51	0.40	Daily Cash MtM
GGBR4	2024-01-11	2024-01-26	3	16.09	16.70	1,694.91	3.76	Take Profit
CASH_SWEEP_BOVA11	2024-01-25	2024-01-26	0	124.46	125.08	2,518.35	0.50	Daily Cash MtM
VIVT3	2024-01-08	2024-01-29	2	22.25	22.77	528.66	2.34	Take Profit
CPFE3	2024-01-19	2024-01-29	2	36.28	37.13	512.13	2.33	Take Profit
SUZB3	2024-01-19	2024-01-29	1	48.86	49.31	101.26	0.92	Take Profit
CASH_SWEEP_BOVA11	2024-01-26	2024-01-29	0	125.08	124.75	-1,460.81	-0.26	Daily Cash MtM
CASH_SWEEP_BOVA11	2024-01-29	2024-01-30	0	124.75	123.57	-5,340.33	-0.95	Daily Cash MtM
BRKM5	2024-01-18	2024-01-30	2	17.64	18.76	1,405.24	6.38	Take Profit
CASH_SWEEP_BOVA11	2024-01-30	2024-01-31	0	123.57	123.95	1,516.37	0.31	Daily Cash MtM
CASH_SWEEP_BOVA11	2024-01-31	2024-02-01	0	123.95	124.56	2,495.24	0.49	Daily Cash MtM
AZZA3	2024-01-25	2024-02-01	1	49.14	55.25	1,371.85	12.43	Take Profit
CSAN3	2024-01-19	2024-02-02	1	17.21	18.04	530.25	4.82	Take Profit
ENGI11	2024-01-19	2024-02-02	1	40.23	42.16	527.47	4.80	Take Profit
CASH_SWEEP_BOVA11	2024-02-01	2024-02-02	0	124.56	123.58	-4,190.06	-0.79	Daily Cash MtM
CASH_SWEEP_BOVA11	2024-02-02	2024-02-05	0	123.58	123.86	1,147.41	0.23	Daily Cash MtM
CASH_SWEEP_BOVA11	2024-02-05	2024-02-06	0	123.86	126.88	12,111.78	2.44	Daily Cash MtM
GOAU4	2024-01-10	2024-02-07	2	6.95	7.04	294.95	1.30	Take Profit
SANB11	2024-01-17	2024-02-07	1	25.76	26.12	157.32	1.40	Take Profit
BBDC3	2024-01-19	2024-02-07	1	11.51	11.09	-401.20	-3.65	Take Profit
CASH_SWEEP_BOVA11	2024-02-06	2024-02-07	0	126.88	126.17	-3,099.53	-0.56	Daily Cash MtM
WEGE3	2024-01-16	2024-02-08	2	31.42	31.09	-236.12	-1.05	Take Profit
ALOS3	2024-01-19	2024-02-08	1	20.78	20.93	79.37	0.72	Take Profit
HYPE3	2024-01-23	2024-02-08	2	28.83	29.17	258.16	1.17	Take Profit
