Date,Ativo,Rastreador,Entry_Open,Exit_Close,PNL,Entry_Date,Costs_R$,Rel_Volume_Entry
2024-01-15,CASH_SWEEP,LONG,127.23,127.82,3645.89,2024-01-12,0.0,0.0
2024-01-16,CASH_SWEEP,LONG,127.82,125.49,-14398.27,2024-01-15,0.0,0.0
2024-01-17,CASH_SWEEP,LONG,125.49,124.53,-5932.33,2024-01-16,0.0,0.0
2024-01-18,CASH_SWEEP,LONG,124.53,123.56,-5994.13,2024-01-17,0.0,0.0
2024-01-19,ENGI11,LONG,42.13,40.23,-6555.17,2023-12-26,278.4,3.09
2024-01-19,CASH_SWEEP,LONG,123.56,123.84,1408.91,2024-01-18,0.0,0.0
2024-01-22,CASH_SWEEP,LONG,123.84,122.7,-5736.28,2024-01-19,0.0,0.0
2024-01-23,CASH_SWEEP,LONG,122.7,124.55,9308.92,2024-01-22,0.0,0.0
2024-01-24,CASH_SWEEP,LONG,124.55,123.97,-2918.47,2024-01-23,0.0,0.0
2024-01-25,ISAE4,LONG,21.02,22.86,12109.25,2023-12-12,292.55,7.51
2024-01-25,CASH_SWEEP,LONG,123.97,124.46,3067.1,2024-01-24,0.0,0.0
2024-01-26,CASH_SWEEP,LONG,124.46,125.08,3880.86,2024-01-25,0.0,0.0
2024-01-29,CSMG3,LONG,13.76,17.51,35961.58,2023-11-23,301.41,3.58
2024-01-29,CASH_SWEEP,LONG,125.08,124.75,-2147.69,2024-01-26,0.0,0.0
2024-01-30,CASH_SWEEP,LONG,124.75,123.57,-7679.58,2024-01-29,0.0,0.0
2024-01-31,BRAV3,LONG,29.25,27.64,-7763.07,2024-01-19,269.82,5.34
2024-01-31,CASH_SWEEP,LONG,123.57,123.95,2875.59,2024-01-30,0.0,0.0
2024-02-01,CASH_SWEEP,LONG,123.95,124.56,3952.94,2024-01-31,0.0,0.0
2024-02-02,CASH_SWEEP,LONG,124.56,123.58,-5285.68,2024-02-01,0.0,0.0
2024-02-05,RECV3,LONG,16.73,16.14,-5023.63,2024-01-19,272.56,4.9
2024-02-05,CSMG3,LONG,17.32,17.13,-1617.06,2024-02-02,269.09,3.14
2024-02-05,CASH_SWEEP,LONG,123.58,123.86,2115.67,2024-02-02,0.0,0.0
2024-02-06,AZZA3,LONG,55.25,53.06,-5465.33,2024-02-01,264.04,5.68
2024-02-06,CASH_SWEEP,LONG,123.86,126.88,25968.19,2024-02-05,0.0,0.0
2024-02-07,CASH_SWEEP,LONG,126.88,126.17,-5353.4,2024-02-06,0.0,0.0
2024-02-08,CASH_SWEEP,LONG,126.17,124.51,-12516.38,2024-02-07,0.0,0.0
2024-02-09,CASH_SWEEP,LONG,124.51,124.13,-2865.24,2024-02-08,0.0,0.0
2024-02-14,CASH_SWEEP,LONG,124.13,123.23,-6785.96,2024-02-09,0.0,0.0
2024-02-15,CASH_SWEEP,LONG,123.23,124.06,6258.16,2024-02-14,0.0,0.0
2024-02-16,CASH_SWEEP,LONG,124.06,124.88,5293.99,2024-02-15,0.0,0.0
2024-02-19,CASH_SWEEP,LONG,124.88,125.14,1395.55,2024-02-16,0.0,0.0
2024-02-20,CASH_SWEEP,LONG,125.14,126.19,5635.83,2024-02-19,0.0,0.0
2024-02-21,CASH_SWEEP,LONG,126.19,126.18,-53.69,2024-02-20,0.0,0.0
2024-02-22,CASH_SWEEP,LONG,126.18,126.3,512.18,2024-02-21,0.0,0.0
2024-02-23,CASH_SWEEP,LONG,126.3,125.61,-2188.9,2024-02-22,0.0,0.0
2024-02-26,BBAS3,LONG,21.53,24.99,19934.52,2023-11-10,270.1,3.35
2024-02-26,IGTI11,LONG,22.3,21.87,-2801.46,2024-02-23,273.98,3.77
2024-02-26,CASH_SWEEP,LONG,125.61,125.77,864.63,2024-02-23,0.0,0.0
2024-02-27,CASH_SWEEP,LONG,125.77,127.84,11186.44,2024-02-26,0.0,0.0
2024-02-28,SBSP3,LONG,72.53,71.39,-2243.67,2024-02-16,266.7,5.22
2024-02-28,CASH_SWEEP,LONG,127.84,126.26,-10170.96,2024-02-27,0.0,0.0
2024-02-29,CASH_SWEEP,LONG,126.26,125.25,-4247.42,2024-02-28,0.0,0.0
2024-03-01,PETR4,LONG,29.74,29.57,-944.6,2024-02-29,280.86,3.37
2024-03-01,CASH_SWEEP,LONG,125.25,125.24,-19.78,2024-02-29,0.0,0.0
2024-03-04,UGPA3,LONG,26.05,26.25,930.28,2024-03-01,280.16,3.55
2024-03-04,CASH_SWEEP,LONG,125.24,124.5,-2293.05,2024-03-01,0.0,0.0
2024-03-05,CASH_SWEEP,LONG,124.5,124.4,-197.54,2024-03-04,0.0,0.0
2024-03-06,ITUB4,LONG,24.77,25.2,2193.13,2024-02-07,270.86,3.13
2024-03-06,CASH_SWEEP,LONG,124.4,125.15,1462.14,2024-03-05,0.0,0.0
2024-03-07,UGPA3,LONG,25.84,25.87,22.29,2024-03-06,279.25,3.34
2024-03-07,CASH_SWEEP,LONG,125.15,124.67,-1470.8,2024-03-06,0.0,0.0
2024-03-08,CASH_SWEEP,LONG,124.67,123.26,-4320.44,2024-03-07,0.0,0.0
2024-03-11,CASH_SWEEP,LONG,123.26,122.32,-2880.31,2024-03-08,0.0,0.0
2024-03-12,USIM5,LONG,9.22,10.05,12209.52,2024-01-29,287.08,3.31
2024-03-12,IRBR3,LONG,42.02,40.34,-5719.94,2024-03-05,273.98,3.58
2024-03-12,CASH_SWEEP,LONG,122.32,123.81,8018.84,2024-03-11,0.0,0.0
2024-03-13,CASH_SWEEP,LONG,123.81,124.37,2385.42,2024-03-12,0.0,0.0
2024-03-14,CASH_SWEEP,LONG,124.37,123.82,-1721.81,2024-03-13,0.0,0.0
2024-03-15,CASH_SWEEP,LONG,123.82,122.87,-1888.89,2024-03-14,0.0,0.0
2024-03-18,ECOR3,LONG,8.56,8.31,-4263.62,2024-03-15,278.59,3.1
2024-03-18,CASH_SWEEP,LONG,122.87,123.05,-267.28,2024-03-15,0.0,0.0
2024-03-19,INTB3,LONG,18.59,18.53,-589.18,2024-03-01,278.64,4.1
2024-03-19,AXIA3,LONG,37.88,36.44,-5488.09,2024-03-18,276.4,3.02
2024-03-19,EZTC3,LONG,11.34,11.22,-1629.3,2024-03-18,280.26,3.15
2024-03-19,CASH_SWEEP,LONG,123.05,123.73,1274.67,2024-03-18,0.0,0.0
2024-03-20,CASH_SWEEP,LONG,123.73,125.45,3224.15,2024-03-19,0.0,0.0
2024-03-21,CASH_SWEEP,LONG,125.45,124.37,-2024.46,2024-03-20,0.0,0.0
2024-03-22,CASH_SWEEP,LONG,124.37,123.21,-2174.44,2024-03-21,0.0,0.0
2024-03-25,CASH_SWEEP,LONG,123.21,123.19,-37.48,2024-03-22,0.0,0.0
2024-03-26,CURY3,LONG,16.0,15.71,-2651.91,2024-03-13,275.21,3.04
2024-03-26,CASH_SWEEP,LONG,123.19,123.24,148.97,2024-03-25,0.0,0.0
2024-03-27,CXSE3,LONG,12.03,13.12,12485.22,2024-03-01,291.73,14.34
2024-03-27,CASH_SWEEP,LONG,123.24,124.05,3412.29,2024-03-26,0.0,0.0
2024-03-28,CASH_SWEEP,LONG,124.05,124.33,1179.55,2024-03-27,0.0,0.0
2024-04-01,CASH_SWEEP,LONG,124.33,123.29,-1940.53,2024-03-28,0.0,0.0
2024-04-02,WEGE3,LONG,33.97,35.53,6219.14,2024-02-22,283.67,4.22
2024-04-02,CASH_SWEEP,LONG,123.29,123.74,1368.16,2024-04-01,0.0,0.0
2024-04-03,CASH_SWEEP,LONG,123.74,123.54,-608.07,2024-04-02,0.0,0.0
2024-04-04,ENEV3,LONG,12.85,12.73,-1454.39,2024-03-18,280.43,5.01
2024-04-04,CASH_SWEEP,LONG,123.54,123.68,583.57,2024-04-03,0.0,0.0
2024-04-05,CASH_SWEEP,LONG,123.68,122.9,-3251.3,2024-04-04,0.0,0.0
2024-04-08,CASH_SWEEP,LONG,122.9,125.13,6680.43,2024-04-05,0.0,0.0
2024-04-09,CASH_SWEEP,LONG,125.13,126.21,3235.38,2024-04-08,0.0,0.0
2024-04-10,CASH_SWEEP,LONG,126.21,124.15,-6171.16,2024-04-09,0.0,0.0
2024-04-11,BRKM5,LONG,19.25,24.62,37713.33,2024-02-19,309.65,3.85
2024-04-11,CASH_SWEEP,LONG,124.15,123.72,-1889.18,2024-04-10,0.0,0.0
2024-04-12,CASH_SWEEP,LONG,123.72,122.12,-5175.75,2024-04-11,0.0,0.0
2024-04-15,PSSA3,LONG,25.85,27.31,7801.61,2024-02-29,289.62,4.3
2024-04-15,MBRF3,LONG,8.81,8.61,-3450.99,2024-04-01,288.32,4.05
2024-04-15,SMTO3,LONG,28.48,27.0,-7577.24,2024-04-12,279.1,3.1
2024-04-15,CASH_SWEEP,LONG,122.12,121.55,-3834.46,2024-04-12,0.0,0.0
2024-04-16,KLBN11,LONG,18.21,18.99,5884.31,2024-03-18,287.78,3.0
2024-04-16,GGPS3,LONG,17.7,16.38,-11003.77,2024-04-01,280.76,4.23
2024-04-16,IRBR3,LONG,41.89,38.45,-11955.11,2024-04-08,276.27,5.3
2024-04-16,CASH_SWEEP,LONG,121.55,120.85,-7090.04,2024-04-15,0.0,0.0
2024-04-17,CASH_SWEEP,LONG,120.85,120.54,-3139.83,2024-04-16,0.0,0.0
2024-04-18,RAPT4,LONG,11.4,12.11,8588.06,2024-03-14,289.45,3.03
2024-04-18,CASH_SWEEP,LONG,120.54,120.48,-681.79,2024-04-17,0.0,0.0
2024-04-19,CASH_SWEEP,LONG,120.48,121.52,11818.08,2024-04-18,0.0,0.0
2024-04-22,CASH_SWEEP,LONG,121.52,121.8,2866.42,2024-04-19,0.0,0.0
2024-04-23,RAPT4,LONG,11.63,11.15,-5776.06,2024-04-22,268.04,3.0
2024-04-23,CASH_SWEEP,LONG,121.8,121.41,-4411.86,2024-04-22,0.0,0.0
2024-04-24,CASH_SWEEP,LONG,121.41,120.97,-4977.52,2024-04-23,0.0,0.0
2024-04-25,CASH_SWEEP,LONG,120.97,120.91,-678.72,2024-04-24,0.0,0.0
2024-04-26,CASH_SWEEP,LONG,120.91,122.83,21719.94,2024-04-25,0.0,0.0
2024-04-29,CASH_SWEEP,LONG,122.83,123.77,10633.67,2024-04-26,0.0,0.0
2024-04-30,CASH_SWEEP,LONG,123.77,122.38,-15724.34,2024-04-29,0.0,0.0
2024-05-02,CASH_SWEEP,LONG,122.38,123.35,9863.34,2024-04-30,0.0,0.0
2024-05-03,CASH_SWEEP,LONG,123.35,124.82,14947.53,2024-05-02,0.0,0.0
2024-05-06,CASH_SWEEP,LONG,124.82,124.71,-1118.53,2024-05-03,0.0,0.0
2024-05-07,CASH_SWEEP,LONG,124.71,125.4,7016.21,2024-05-06,0.0,0.0
2024-05-08,CASH_SWEEP,LONG,125.4,125.75,2771.26,2024-05-07,0.0,0.0
2024-05-09,CASH_SWEEP,LONG,125.75,124.52,-9739.07,2024-05-08,0.0,0.0
2024-05-10,CASH_SWEEP,LONG,124.52,124.01,-4038.1,2024-05-09,0.0,0.0
2024-05-13,CASH_SWEEP,LONG,124.01,124.56,4354.82,2024-05-10,0.0,0.0
2024-05-14,CASH_SWEEP,LONG,124.56,124.81,1979.48,2024-05-13,0.0,0.0
2024-05-15,CASH_SWEEP,LONG,124.81,124.23,-3933.51,2024-05-14,0.0,0.0
2024-05-16,CASH_SWEEP,LONG,124.23,124.55,1440.06,2024-05-15,0.0,0.0
2024-05-17,PETR4,LONG,30.12,29.37,-3663.78,2024-05-16,279.8,3.39
2024-05-17,CASH_SWEEP,LONG,124.55,124.37,-804.36,2024-05-16,0.0,0.0
2024-05-20,CASH_SWEEP,LONG,124.37,124.12,-1117.17,2024-05-17,0.0,0.0
2024-05-21,CASH_SWEEP,LONG,124.12,123.7,-1876.87,2024-05-20,0.0,0.0
2024-05-22,CASH_SWEEP,LONG,123.7,122.07,-7283.92,2024-05-21,0.0,0.0
2024-05-23,CASH_SWEEP,LONG,122.07,121.1,-4334.62,2024-05-22,0.0,0.0
2024-05-24,CASH_SWEEP,LONG,121.1,120.64,-2055.58,2024-05-23,0.0,0.0
2024-05-27,RDOR3,LONG,26.14,25.61,-2996.18,2024-05-08,279.21,3.89
2024-05-27,CASH_SWEEP,LONG,120.64,120.87,1290.85,2024-05-24,0.0,0.0
2024-05-28,CASH_SWEEP,LONG,120.87,120.18,-3872.5,2024-05-27,0.0,0.0
2024-05-29,INTB3,LONG,20.09,20.39,1946.76,2024-05-02,281.98,4.95
2024-05-29,HAPV3,LONG,67.35,61.65,-12116.52,2024-05-15,271.42,3.09
2024-05-29,CASH_SWEEP,LONG,120.18,119.12,-8342.25,2024-05-28,0.0,0.0
2024-05-31,CASH_SWEEP,LONG,119.12,118.66,-3620.22,2024-05-29,0.0,0.0
2024-06-03,VAMO3,LONG,7.4,7.44,620.24,2024-05-08,282.83,3.24
2024-06-03,CASH_SWEEP,LONG,118.66,118.44,-1741.23,2024-05-31,0.0,0.0
2024-06-04,CASH_SWEEP,LONG,118.44,118.16,-2216.09,2024-06-03,0.0,0.0
2024-06-05,CASH_SWEEP,LONG,118.16,117.9,-2057.83,2024-06-04,0.0,0.0
2024-06-06,PSSA3,LONG,27.9,26.94,-5008.73,2024-05-16,278.46,3.99
2024-06-06,MBRF3,LONG,9.67,9.34,-4972.95,2024-05-17,278.73,4.89
2024-06-06,EGIE3,LONG,28.58,28.93,1529.58,2024-06-03,274.11,3.46
2024-06-06,CASH_SWEEP,LONG,117.9,119.4,17101.09,2024-06-05,0.0,0.0
2024-06-07,CASH_SWEEP,LONG,119.4,117.13,-25879.7,2024-06-06,0.0,0.0
2024-06-10,CASH_SWEEP,LONG,117.13,117.35,2508.17,2024-06-07,0.0,0.0
2024-06-11,CASH_SWEEP,LONG,117.35,118.0,7410.49,2024-06-10,0.0,0.0
2024-06-12,CASH_SWEEP,LONG,118.0,116.46,-17557.13,2024-06-11,0.0,0.0
2024-06-13,CASH_SWEEP,LONG,116.46,116.18,-3192.19,2024-06-12,0.0,0.0
2024-06-14,CASH_SWEEP,LONG,116.18,116.22,456.04,2024-06-13,0.0,0.0
2024-06-17,CASH_SWEEP,LONG,116.22,115.74,-5472.39,2024-06-14,0.0,0.0
2024-06-18,CASH_SWEEP,LONG,115.74,116.12,4332.33,2024-06-17,0.0,0.0
2024-06-19,CASH_SWEEP,LONG,116.12,116.76,7296.46,2024-06-18,0.0,0.0
2024-06-20,CASH_SWEEP,LONG,116.76,117.12,4104.27,2024-06-19,0.0,0.0
2024-06-21,CASH_SWEEP,LONG,117.12,118.02,10260.58,2024-06-20,0.0,0.0
2024-06-24,CASH_SWEEP,LONG,118.02,119.08,9686.29,2024-06-21,0.0,0.0
2024-06-25,CASH_SWEEP,LONG,119.08,118.9,-1644.84,2024-06-24,0.0,0.0
2024-06-26,CASH_SWEEP,LONG,118.9,119.14,2193.09,2024-06-25,0.0,0.0
2024-06-27,CASH_SWEEP,LONG,119.14,120.8,15169.06,2024-06-26,0.0,0.0
2024-06-28,CASH_SWEEP,LONG,120.8,120.38,-2424.13,2024-06-27,0.0,0.0
2024-07-01,CASH_SWEEP,LONG,120.38,121.08,4040.19,2024-06-28,0.0,0.0
2024-07-02,CASH_SWEEP,LONG,121.08,121.33,878.49,2024-07-01,0.0,0.0
2024-07-03,CASH_SWEEP,LONG,121.33,122.14,2846.29,2024-07-02,0.0,0.0
2024-07-04,CASH_SWEEP,LONG,122.14,122.62,1686.71,2024-07-03,0.0,0.0
2024-07-05,CASH_SWEEP,LONG,122.62,122.7,281.1,2024-07-04,0.0,0.0
2024-07-08,CASH_SWEEP,LONG,122.7,122.94,843.37,2024-07-05,0.0,0.0
2024-07-09,CASH_SWEEP,LONG,122.94,123.54,2108.36,2024-07-08,0.0,0.0
2024-07-10,CASH_SWEEP,LONG,123.54,123.5,-95.7,2024-07-09,0.0,0.0
2024-07-11,CASH_SWEEP,LONG,123.5,124.57,2560.04,2024-07-10,0.0,0.0
2024-07-12,CASH_SWEEP,LONG,124.57,125.2,802.3,2024-07-11,0.0,0.0
2024-07-15,ISAE4,LONG,23.04,22.44,-3603.66,2024-06-24,263.44,3.08
2024-07-15,SUZB3,LONG,54.5,49.84,-11702.41,2024-06-28,259.39,4.76
2024-07-15,CASH_SWEEP,LONG,125.2,125.72,1131.66,2024-07-12,0.0,0.0
2024-07-16,CSMG3,LONG,18.18,18.22,159.81,2024-06-24,267.21,5.04
2024-07-16,CASH_SWEEP,LONG,125.72,125.37,-1133.49,2024-07-15,0.0,0.0
2024-07-17,CASH_SWEEP,LONG,125.37,125.82,957.01,2024-07-16,0.0,0.0
2024-07-18,CVCB3,LONG,2.17,1.94,-14792.53,2024-07-10,262.26,3.03
2024-07-18,CASH_SWEEP,LONG,125.82,124.02,-5596.37,2024-07-17,0.0,0.0
2024-07-19,MRVE3,LONG,7.28,6.82,-8930.0,2024-07-12,269.86,4.49
2024-07-19,SMFT3,LONG,21.2,21.07,-992.31,2024-07-17,277.79,9.33
2024-07-19,CASH_SWEEP,LONG,124.02,124.0,-105.48,2024-07-18,0.0,0.0
2024-07-22,CASH_SWEEP,LONG,124.0,124.26,803.86,2024-07-19,0.0,0.0
2024-07-23,CASH_SWEEP,LONG,124.26,122.95,-4050.18,2024-07-22,0.0,0.0
2024-07-24,RAPT4,LONG,10.93,11.39,5604.34,2024-07-02,278.97,4.26
2024-07-24,SLCE3,LONG,15.33,15.3,-403.49,2024-07-02,272.96,3.01
2024-07-24,CASH_SWEEP,LONG,122.95,122.86,-481.95,2024-07-23,0.0,0.0
2024-07-25,EQTL3,LONG,29.37,30.13,3365.17,2024-06-28,274.47,3.77
2024-07-25,CASH_SWEEP,LONG,122.86,122.41,-2918.12,2024-07-24,0.0,0.0
2024-07-26,FLRY3,LONG,12.79,12.93,1345.36,2024-06-28,272.45,3.55
2024-07-26,CASH_SWEEP,LONG,122.41,123.98,11935.1,2024-07-25,0.0,0.0
2024-07-29,CASH_SWEEP,LONG,123.98,123.46,-3390.32,2024-07-26,0.0,0.0
2024-07-30,CASH_SWEEP,LONG,123.46,122.71,-4889.84,2024-07-29,0.0,0.0
2024-07-31,CASH_SWEEP,LONG,122.71,124.04,8671.34,2024-07-30,0.0,0.0
2024-08-01,CASH_SWEEP,LONG,124.04,123.74,-977.3,2024-07-31,0.0,0.0
2024-08-02,HYPE3,LONG,26.73,25.9,-4291.84,2024-07-29,264.04,4.96
2024-08-02,CSMG3,LONG,19.37,18.39,-6945.14,2024-08-01,262.81,3.04
2024-08-02,CASH_SWEEP,LONG,123.74,122.38,-5764.29,2024-08-01,0.0,0.0
2024-08-05,CSMG3,LONG,18.39,18.4,-62.14,2024-08-02,272.29,6.15
2024-08-05,CASH_SWEEP,LONG,122.38,121.77,-3263.24,2024-08-02,0.0,0.0
2024-08-06,CPLE3,LONG,8.11,8.08,-634.9,2024-07-22,270.07,4.3
2024-08-06,CASH_SWEEP,LONG,121.77,122.74,4116.75,2024-08-05,0.0,0.0
2024-08-07,CASH_SWEEP,LONG,122.74,124.04,5517.3,2024-08-06,0.0,0.0
2024-08-08,CASH_SWEEP,LONG,124.04,125.3,3981.38,2024-08-07,0.0,0.0
2024-08-09,CASH_SWEEP,LONG,125.3,127.13,1815.53,2024-08-08,0.0,0.0
2024-08-12,CASH_SWEEP,LONG,127.13,127.65,-1710.28,2024-08-09,0.0,0.0
2024-08-13,CASH_SWEEP,LONG,127.65,128.78,-3716.54,2024-08-12,0.0,0.0
2024-08-14,CASH_SWEEP,LONG,128.78,129.68,-2960.06,2024-08-13,0.0,0.0
2024-08-15,CASH_SWEEP,LONG,129.68,130.49,-3544.56,2024-08-14,0.0,0.0
2024-08-16,CASH_SWEEP,LONG,130.49,130.29,1091.99,2024-08-15,0.0,0.0
2024-08-19,CASH_SWEEP,LONG,130.29,131.98,-9226.78,2024-08-16,0.0,0.0
2024-08-20,CASH_SWEEP,LONG,131.98,132.44,-2511.47,2024-08-19,0.0,0.0
2024-08-21,CASH_SWEEP,LONG,132.44,132.74,-1637.9,2024-08-20,0.0,0.0
2024-08-22,CASH_SWEEP,LONG,132.74,131.57,6387.75,2024-08-21,0.0,0.0
2024-08-23,CASH_SWEEP,LONG,131.57,131.98,-2238.38,2024-08-22,0.0,0.0
2024-08-26,CASH_SWEEP,LONG,131.98,133.21,-6715.4,2024-08-23,0.0,0.0
2024-08-27,CASH_SWEEP,LONG,133.21,133.01,1091.99,2024-08-26,0.0,0.0
2024-08-28,CASH_SWEEP,LONG,133.01,133.62,-3330.38,2024-08-27,0.0,0.0
2024-08-29,CASH_SWEEP,LONG,133.62,132.17,7916.44,2024-08-28,0.0,0.0
2024-08-30,TEND3,LONG,11.96,12.31,3962.36,2024-07-15,284.92,3.34
2024-08-30,SBSP3,LONG,77.67,86.47,15169.43,2024-07-22,285.89,7.43
2024-08-30,MOVI3,LONG,6.51,6.11,-8381.39,2024-08-08,260.59,3.42
2024-08-30,UGPA3,LONG,20.39,20.97,3719.7,2024-08-09,275.34,3.77
2024-08-30,ANIM3,LONG,3.31,3.16,-6289.61,2024-08-12,265.83,3.97
2024-08-30,CASH_SWEEP,LONG,132.17,132.6,-103.83,2024-08-29,0.0,0.0
2024-09-02,BEEF3,LONG,7.09,7.25,2922.98,2024-08-09,274.54,3.34
2024-09-02,CASH_SWEEP,LONG,132.6,131.1,8449.86,2024-08-30,0.0,0.0
2024-09-03,CPFE3,LONG,33.53,33.25,-1327.7,2024-09-02,283.19,3.12
2024-09-03,EGIE3,LONG,30.62,29.95,-3248.65,2024-09-02,281.26,3.3
2024-09-03,ENEV3,LONG,13.23,13.38,1467.56,2024-09-02,285.98,9.55
2024-09-03,CASH_SWEEP,LONG,131.1,130.63,1130.3,2024-09-02,0.0,0.0
2024-09-04,CASH_SWEEP,LONG,130.63,132.38,-4208.55,2024-09-03,0.0,0.0
2024-09-05,CASH_SWEEP,LONG,132.38,132.89,-1226.48,2024-09-04,0.0,0.0
2024-09-06,CASH_SWEEP,LONG,132.89,130.96,4641.41,2024-09-05,0.0,0.0
2024-09-09,WEGE3,LONG,47.56,49.86,6374.97,2024-08-01,276.14,3.81
2024-09-09,CASH_SWEEP,LONG,130.96,131.04,-106.17,2024-09-06,0.0,0.0
2024-09-10,ENGI11,LONG,38.67,40.13,4990.92,2024-08-12,277.12,3.03
2024-09-10,CASH_SWEEP,LONG,131.04,130.63,561.07,2024-09-09,0.0,0.0
2024-09-11,GMAT3,LONG,7.46,7.5,636.8,2024-09-10,293.27,4.69
2024-09-11,CASH_SWEEP,LONG,130.63,131.21,-141.91,2024-09-10,0.0,0.0
2024-09-12,BBDC3,LONG,10.59,11.96,17243.48,2024-08-06,286.46,5.36
2024-09-12,IRBR3,LONG,42.63,45.44,9161.37,2024-08-16,291.99,11.18
2024-09-12,CXSE3,LONG,14.41,13.37,-10388.63,2024-09-02,274.12,6.21
2024-09-12,CASH_SWEEP,LONG,131.21,130.31,-2755.82,2024-09-11,0.0,0.0
2024-09-13,BBDC4,LONG,11.89,13.31,15908.34,2024-08-06,285.12,4.45
2024-09-13,CASH_SWEEP,LONG,130.31,131.21,3794.4,2024-09-12,0.0,0.0
2024-09-16,CASH_SWEEP,LONG,131.21,131.38,529.29,2024-09-13,0.0,0.0
2024-09-17,CASH_SWEEP,LONG,131.38,131.33,-155.69,2024-09-16,0.0,0.0
2024-09-18,CASH_SWEEP,LONG,131.33,130.05,-3985.31,2024-09-17,0.0,0.0
2024-09-19,CASH_SWEEP,LONG,130.05,129.37,-1351.48,2024-09-18,0.0,0.0
2024-09-20,CASH_SWEEP,LONG,129.37,127.63,-3458.16,2024-09-19,0.0,0.0
2024-09-23,RDOR3,LONG,27.51,28.66,5739.8,2024-08-15,287.66,4.83
2024-09-23,CURY3,LONG,19.98,20.44,3126.54,2024-09-02,287.64,3.24
2024-09-23,CASH_SWEEP,LONG,127.63,127.0,-1979.02,2024-09-20,0.0,0.0
2024-09-24,FLRY3,LONG,13.65,14.17,5037.07,2024-08-12,277.17,5.07
2024-09-24,VIVA3,LONG,25.14,25.99,4455.27,2024-08-12,276.59,3.18
2024-09-24,LREN3,LONG,14.02,14.94,9174.25,2024-09-02,293.7,7.58
2024-09-24,MULT3,LONG,24.06,24.26,1054.62,2024-09-23,290.11,4.14
2024-09-24,CASH_SWEEP,LONG,127.0,128.68,12924.34,2024-09-23,0.0,0.0
2024-09-25,CSMG3,LONG,22.96,21.98,-6306.25,2024-09-16,282.99,4.64
2024-09-25,CASH_SWEEP,LONG,128.68,127.92,-6662.92,2024-09-24,0.0,0.0
2024-09-26,CASH_SWEEP,LONG,127.92,129.33,12361.6,2024-09-25,0.0,0.0
2024-09-27,CASH_SWEEP,LONG,129.33,129.04,-2542.52,2024-09-26,0.0,0.0
2024-09-30,CASH_SWEEP,LONG,129.04,128.43,-4667.43,2024-09-27,0.0,0.0
2024-10-01,CASH_SWEEP,LONG,128.43,128.86,3290.21,2024-09-30,0.0,0.0
2024-10-02,CASH_SWEEP,LONG,128.86,129.85,7575.04,2024-10-01,0.0,0.0
2024-10-03,CASH_SWEEP,LONG,129.85,128.03,-13925.81,2024-10-02,0.0,0.0
2024-10-04,CASH_SWEEP,LONG,128.03,128.2,1300.74,2024-10-03,0.0,0.0
2024-10-07,CASH_SWEEP,LONG,128.2,128.45,1912.88,2024-10-04,0.0,0.0
2024-10-08,CASH_SWEEP,LONG,128.45,127.93,-3978.76,2024-10-07,0.0,0.0
2024-10-09,BRKM5,LONG,20.48,19.32,-8424.5,2024-09-19,284.46,3.56
2024-10-09,CASH_SWEEP,LONG,127.93,126.35,-13792.23,2024-10-08,0.0,0.0
2024-10-10,SLCE3,LONG,15.14,14.42,-6975.89,2024-09-30,280.92,3.03
2024-10-10,CASH_SWEEP,LONG,126.35,126.8,4415.54,2024-10-09,0.0,0.0
2024-10-11,CASH_SWEEP,LONG,126.8,126.47,-2872.76,2024-10-10,0.0,0.0
2024-10-14,CASH_SWEEP,LONG,126.47,127.5,6672.52,2024-10-11,0.0,0.0
2024-10-15,GGBR4,LONG,17.3,17.29,-221.93,2024-10-14,281.44,3.42
2024-10-15,CASH_SWEEP,LONG,127.5,127.4,-757.98,2024-10-14,0.0,0.0
2024-10-16,CASH_SWEEP,LONG,127.4,128.07,5078.57,2024-10-15,0.0,0.0
2024-10-17,CASH_SWEEP,LONG,128.07,127.31,-4921.34,2024-10-16,0.0,0.0
2024-10-18,CASH_SWEEP,LONG,127.31,127.0,-2007.35,2024-10-17,0.0,0.0
2024-10-21,CASH_SWEEP,LONG,127.0,126.75,-1618.84,2024-10-18,0.0,0.0
2024-10-22,CASH_SWEEP,LONG,126.75,126.5,-1618.84,2024-10-21,0.0,0.0
2024-10-23,TAEE11,LONG,31.35,30.89,-2212.78,2024-10-17,280.7,4.35
2024-10-23,CASH_SWEEP,LONG,126.5,125.81,-5226.76,2024-10-22,0.0,0.0
2024-10-24,ISAE4,LONG,21.68,21.22,-3112.31,2024-10-11,277.6,3.91
2024-10-24,CASH_SWEEP,LONG,125.81,126.6,5961.26,2024-10-23,0.0,0.0
2024-10-25,CASH_SWEEP,LONG,126.6,126.35,-1886.47,2024-10-24,0.0,0.0
2024-10-28,IRBR3,LONG,47.38,41.18,-18523.94,2024-10-24,262.99,4.25
2024-10-28,CASH_SWEEP,LONG,126.35,127.84,11025.24,2024-10-25,0.0,0.0
2024-10-29,CASH_SWEEP,LONG,127.84,127.25,-4365.68,2024-10-28,0.0,0.0
2024-10-30,CASH_SWEEP,LONG,127.25,127.23,-125.76,2024-10-29,0.0,0.0
2024-10-31,CASH_SWEEP,LONG,127.23,126.26,-6100.49,2024-10-30,0.0,0.0
2024-11-01,CASH_SWEEP,LONG,126.26,124.6,-10440.02,2024-10-31,0.0,0.0
